"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
1 "MetsaHarvaTaimikko" 2 0.776941525450472 0.00965634762851462 0.00397614314115308 0.0159045725646123 0 0.00397614314115307 0 0 0.00397614314115309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaHarvaTaimikko" 2 0.0149812734082397 1.38906723738184 0 0.0224719101123596 0.0399500624219725 0 0 0.0316271327507282 0.0224719101123596 0 0 0 0 0.0124843945068664 0 0 0 0.0158135663753641 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaHarvaTaimikko" 2 0.010989010989011 0 1.25457875457875 0.010989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaHarvaTaimikko" 2 0.015748031496063 0 0.0314960629921259 1.15398075240595 0 0 0 0 0.031496062992126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaHarvaTaimikko" 2 0 0 0 0 4.06349206349206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 0 0.964285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.714285714285714 0 0 0
9 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 "MetsaHarvaTaimikko" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 2 0.87356351973713 0.0286902795619991 0.00849143719395142 0.0171532857346768 0.00259840891149388 0.00040782202646765 0 0 0.000367039823820885 0 0 0 0 0 0 0 0 0.000815644052935299 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 2 0.0100334448160535 1.14925939860556 0.00427350427350427 0.021553325901152 0.00222965440356744 0.00390189520624303 0.00306577480490524 0.000836120401337793 0.000836120401337793 0 0 0 0 0 0 0 0 0.00209030100334448 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaKeskim" 2 0.00619195046439628 0 0.811145510835913 0.0757531082608482 0.00696594427244583 0.00309597523219815 0 0.00442282176028308 0.00619195046439629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 2 0.00245851259987708 0.00382435293314211 0.0186583545526385 1.36048916595936 0.0090486922078809 0.0105511165744724 0.00122925629993854 0.00737553779963122 0.00737553779963122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 2 0 0 0 0 1.26071428571429 0.0333333333333333 0 0.0333333333333333 0.0476190476190476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 2 0 0.0313971742543171 0 0 0.0496626860897702 1.53532182103611 0 0 0.0439560439560439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 2 0 0.0555555555555555 0 0 0 0.347222222222222 0 2.7283950617284 0.28495635240626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 2 0 0 0 0 0 0 0 0.428571428571429 0.571428571428572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0.727272727272727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1.94444444444445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31990231990232 0 0 0
1 "MetsaTiheaTaimikko" 2 1.0188679245283 0.0150943396226415 0 0.0150943396226415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaTiheaTaimikko" 2 0.0176991150442478 0.944936086529007 0 0.168141592920354 0 0 0 0.0221238938053097 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaTiheaTaimikko" 2 0 0 1.51612903225806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaTiheaTaimikko" 2 0 0.038647342995169 0.192278199524576 1.160877233341 0 0 0 0.0138026224982747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00966183574879227 0 0 0
5 "MetsaTiheaTaimikko" 2 0 0 0 0 0.380952380952381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaTiheaTaimikko" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaTiheaTaimikko" 2 0 0 0 0 0 0 0 1.51111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
